町丁名,1999_変化率(%),1999_変化数,2000_変化率(%),2000_変化数,2001_変化率(%),2001_変化数,2002_変化率(%),2002_変化数,2003_変化率(%),2003_変化数,2004_変化率(%),2004_変化数,2005_変化率(%),2005_変化数,2006_変化率(%),2006_変化数,2007_変化率(%),2007_変化数,2008_変化率(%),2008_変化数,2009_変化率(%),2009_変化数,2010_変化率(%),2010_変化数,2011_変化率(%),2011_変化数,2012_変化率(%),2012_変化数,2013_変化率(%),2013_変化数,2014_変化率(%),2014_変化数,2015_変化率(%),2015_変化数,2016_変化率(%),2016_変化数,2017_変化率(%),2017_変化数,2018_変化率(%),2018_変化数,2019_変化率(%),2019_変化数,2020_変化率(%),2020_変化数,2021_変化率(%),2021_変化数,2022_変化率(%),2022_変化数,2023_変化率(%),2023_変化数,2024_変化率(%),2024_変化数,2025_変化率(%),2025_変化数
尾ノ上４丁目,4.617055947854427,85,-0.25960539979231567,-5,5.465903175429464,105,-0.839091806515301,-17,2.4888003982080638,50,-2.6711996114618746,-55,2.8942115768463075,58,0.7274490785645005,15,2.696196437168994,56,3.2348804500703237,69,5.040871934604905,111,1.124081279723303,26,0.12825994014536127,3,-1.4517506404782237,-34,3.856152512998267,89,-0.458906967042136,-11,1.341156747694887,32,-0.24813895781637718,-6,0.6218905472636816,15,1.1124845488257107,27,-1.915240423797881,-47,-0.4154549231408392,-10,-0.37546933667083854,-9,-1.675041876046901,-40,-3.6201022146507666,-85,-0.04418912947414936,-1,1.5030946065428823,34
山ノ内１丁目,0.949367088607595,3,-5.015673981191222,-16,-2.31023102310231,-7,-1.0135135135135136,-3,1.3651877133105803,4,-2.0202020202020203,-6,1.718213058419244,5,-2.027027027027027,-6,75.86206896551724,220,-2.3529411764705883,-12,13.453815261044177,67,4.778761061946903,27,0.6756756756756757,4,7.885906040268456,47,-3.576982892690513,-23,2.4193548387096775,15,0.47244094488188976,3,6.896551724137931,44,1.0263929618768328,7,-4.78955007256894,-33,-0.9146341463414633,-6,-1.3846153846153846,-9,-3.2761310452418098,-21,-2.258064516129032,-14,1.3201320132013201,8,0.6514657980456027,4,-1.4563106796116505,-9
山ノ内２丁目,-4.624277456647398,-8,1.2121212121212122,2,21.55688622754491,36,3.9408866995073892,8,-9.004739336492891,-19,-4.166666666666666,-8,5.978260869565218,11,6.666666666666667,13,13.942307692307693,29,14.345991561181433,34,8.118081180811808,22,1.023890784982935,3,-1.6891891891891893,-5,5.498281786941581,16,-6.514657980456026,-20,6.620209059233449,19,4.57516339869281,14,0.3125,1,0.3115264797507788,1,0.0,0,4.658385093167702,15,-0.8902077151335311,-3,5.089820359281437,17,1.1396011396011396,4,6.478873239436619,23,-2.91005291005291,-11,-3.5422343324250685,-13
山ノ内３丁目,-3.8369304556354913,-16,2.7431421446384037,11,-0.24271844660194172,-1,1.2165450121654502,5,-0.7211538461538461,-3,0.7263922518159807,3,6.25,26,3.167420814479638,14,-0.6578947368421052,-3,-3.3112582781456954,-15,-2.054794520547945,-9,0.9324009324009324,4,0.0,0,-4.618937644341801,-20,0.48426150121065376,2,-3.8554216867469884,-16,2.2556390977443606,9,2.941176470588235,12,-0.7142857142857143,-3,-0.2398081534772182,-1,1.9230769230769231,8,-3.5377358490566038,-15,10.513447432762836,43,0.0,0,2.8761061946902653,13,2.795698924731183,13,-2.510460251046025,-12
山ノ内４丁目,16.363636363636363,18,16.40625,21,4.026845637583892,6,-5.806451612903226,-9,6.8493150684931505,10,7.6923076923076925,12,-2.380952380952381,-4,14.02439024390244,23,-2.13903743315508,-4,3.278688524590164,6,3.1746031746031744,6,-2.564102564102564,-5,-4.2105263157894735,-8,2.197802197802198,4,0.5376344086021506,1,-4.81283422459893,-9,3.932584269662921,7,0.5405405405405406,1,-9.13978494623656,-17,-7.100591715976331,-12,0.6369426751592357,1,-1.2658227848101267,-2,1.282051282051282,2,1.89873417721519,3,-2.484472049689441,-4,0.0,0,-5.7324840764331215,-9
山ノ神１丁目,-1.0040160642570282,-10,-1.1156186612576064,-11,1.0256410256410255,10,1.015228426395939,10,-1.306532663316583,-13,4.0733197556008145,40,-3.0332681017612524,-31,0.7063572149344097,7,-3.707414829659319,-37,0.72840790842872,7,1.3429752066115703,13,0.0,0,2.7522935779816518,27,1.7857142857142856,18,-1.8518518518518516,-19,-1.5888778550148956,-16,-0.20181634712411706,-2,4.3478260869565215,43,-6.5891472868217065,-68,1.0373443983402488,10,6.262833675564681,61,3.4782608695652173,36,0.6535947712418301,7,1.7625231910946195,19,0.18231540565177756,2,1.2738853503184715,14,-2.964959568733154,-33
山ノ神２丁目,2.8014616321559074,23,7.2274881516587675,61,2.7624309392265194,25,3.870967741935484,36,1.8633540372670807,18,5.284552845528456,52,8.397683397683398,87,2.4933214603739984,28,2.4326672458731537,28,0.8481764206955046,10,0.7569386038687973,9,2.1702838063439067,26,1.5522875816993464,19,3.1375703942075623,39,-1.794071762870515,-23,1.2708498808578237,16,3.5294117647058822,45,-0.30303030303030304,-4,-4.103343465045593,-54,-0.6339144215530903,-8,-0.8771929824561403,-11,0.08045052292839903,1,2.8938906752411575,36,1.40625,18,3.62095531587057,47,4.312267657992565,58,0.21382751247327159,3
山室１丁目,0.7117437722419928,4,-1.9434628975265018,-11,-0.7207207207207207,-4,-3.0852994555353903,-17,1.1235955056179776,6,0.9259259259259258,5,-2.2018348623853212,-12,10.881801125703564,58,-2.030456852791878,-12,-0.690846286701209,-4,-3.826086956521739,-22,-0.5424954792043399,-3,-1.6363636363636365,-9,-0.7393715341959335,-4,-0.5586592178770949,-3,0.7490636704119851,4,4.83271375464684,26,-1.5957446808510638,-9,-1.2612612612612613,-7,1.2773722627737227,7,-0.5405405405405406,-3,-1.2681159420289856,-7,1.1009174311926606,6,-2.1778584392014517,-12,-4.267161410018553,-23,2.9069767441860463,15,0.0,0
山室２丁目,-4.220779220779221,-26,-4.576271186440678,-27,7.104795737122557,40,0.0,0,1.658374792703151,10,-1.631321370309951,-10,-4.1459369817578775,-25,1.384083044982699,8,2.5597269624573378,15,-1.8302828618968388,-11,1.1864406779661016,7,0.8375209380234505,5,-0.33222591362126247,-2,-1.8333333333333333,-11,-2.037351443123939,-12,3.119584055459272,18,3.697478991596639,22,-3.565640194489465,-22,-2.689075630252101,-16,1.5544041450777202,9,-0.17006802721088435,-1,1.8739352640545146,11,0.0,0,1.839464882943144,11,0.0,0,0.16420361247947454,1,-0.9836065573770493,-6
山室３丁目,2.857142857142857,7,-3.968253968253968,-10,1.2396694214876034,3,0.0,0,-1.2244897959183674,-3,-4.958677685950414,-12,2.608695652173913,6,5.932203389830509,14,-2.0,-5,26.53061224489796,65,4.193548387096775,13,2.786377708978328,9,3.91566265060241,13,4.9275362318840585,17,0.0,0,0.8287292817679558,3,-3.8356164383561646,-14,-6.267806267806268,-22,5.167173252279635,17,-1.1560693641618496,-4,-3.216374269005848,-11,-1.5105740181268883,-5,0.0,0,-0.9202453987730062,-3,-8.04953560371517,-26,2.356902356902357,7,1.3157894736842104,4
山室４丁目,-5.597964376590331,-22,-3.234501347708895,-12,-4.735376044568245,-17,0.8771929824561403,3,-1.7391304347826086,-6,-1.1799410029498525,-4,-2.9850746268656714,-10,2.769230769230769,9,-0.8982035928143712,-3,-2.416918429003021,-8,-7.430340557275541,-24,2.341137123745819,7,-2.941176470588235,-9,0.33670033670033667,1,-2.684563758389262,-8,5.172413793103448,15,1.639344262295082,5,-0.967741935483871,-3,-5.863192182410423,-18,-0.6920415224913495,-2,1.0452961672473868,3,0.6896551724137931,2,-1.0273972602739725,-3,-1.7301038062283738,-5,-1.4084507042253522,-4,-3.571428571428571,-10,-1.1111111111111112,-3
山室５丁目,-1.7241379310344827,-7,-2.506265664160401,-10,1.0282776349614395,4,5.089058524173027,20,-3.631961259079903,-15,-2.261306532663317,-9,-2.056555269922879,-8,-2.6246719160104988,-10,3.5040431266846364,13,-5.46875,-21,-4.132231404958678,-15,4.310344827586207,15,-1.9283746556473829,-7,5.337078651685393,19,-1.6,-6,-6.504065040650407,-24,-0.5797101449275363,-2,-3.7900874635568513,-13,-1.5151515151515151,-5,-0.9230769230769231,-3,0.3105590062111801,1,0.0,0,-6.5015479876160995,-21,0.33112582781456956,1,-7.590759075907591,-23,-4.642857142857143,-13,-2.247191011235955,-6
山室６丁目,4.524886877828054,10,-6.926406926406926,-16,-7.441860465116279,-16,0.0,0,1.0050251256281406,2,8.45771144278607,17,1.3761467889908259,3,-4.524886877828054,-10,-0.47393364928909953,-1,6.190476190476191,13,13.452914798206278,30,-8.695652173913043,-22,4.761904761904762,11,-9.50413223140496,-23,-5.47945205479452,-12,-10.144927536231885,-21,10.21505376344086,19,-1.951219512195122,-4,0.0,0,2.4875621890547266,5,-4.368932038834951,-9,1.5228426395939088,3,-3.5000000000000004,-7,-4.66321243523316,-9,1.6304347826086956,3,-1.06951871657754,-2,2.7027027027027026,5
山崎町,-2.8846153846153846,-3,-10.891089108910892,-11,1.1111111111111112,1,-3.296703296703297,-3,-1.1363636363636365,-1,-9.195402298850574,-8,-1.2658227848101267,-1,-3.8461538461538463,-3,-2.666666666666667,-2,2.73972602739726,2,-1.3333333333333335,-1,6.756756756756757,5,6.329113924050633,5,2.380952380952381,2,4.651162790697675,4,1.1111111111111112,1,3.296703296703297,3,4.25531914893617,4,-14.285714285714285,-14,9.523809523809524,8,-10.869565217391305,-10,1.2195121951219512,1,-6.024096385542169,-5,1.282051282051282,1,-6.329113924050633,-5,-8.108108108108109,-6,-11.76470588235294,-8
岡田町,-5.555555555555555,-34,-3.4602076124567476,-20,0.5376344086021506,3,0.0,0,-3.9215686274509802,-22,-0.5565862708719851,-3,-2.798507462686567,-15,0.5758157389635317,3,-0.5725190839694656,-3,-2.6871401151631478,-14,0.7889546351084813,4,0.7827788649706457,4,-3.6893203883495143,-19,0.20161290322580644,1,-5.23138832997988,-26,0.0,0,-2.1231422505307855,-10,5.42299349240781,25,-3.7037037037037033,-18,4.487179487179487,21,0.0,0,-2.4539877300613497,-12,-2.515723270440252,-12,0.43010752688172044,2,-0.8565310492505354,-4,0.8639308855291578,4,-1.9271948608137044,-9
島崎１丁目,-2.1463757916959887,-61,3.4519956850053934,96,0.13903371567605144,4,2.742103436306838,79,-3.175675675675676,-94,0.52337752965806,15,-0.7289135716765013,-21,0.1048951048951049,3,0.5239259517988124,15,-1.841556636553162,-53,-2.4070796460176993,-68,-0.7616974972796519,-21,0.6578947368421052,18,-1.5613652868554828,-43,1.6967908520841017,46,-3.0467899891186074,-84,-0.07482229704451926,-2,1.7222014226881317,46,-1.80345969819654,-49,-2.923538230884558,-78,-0.3861003861003861,-10,0.0,0,-3.6821705426356592,-95,-1.529175050301811,-38,-2.7380465876583573,-67,0.0,0,-0.9243697478991597,-22
島崎２丁目,-0.9937430990062569,-27,2.0817843866171004,56,2.0393299344501092,56,-0.6780870806566739,-19,0.035932446999640676,1,-1.7241379310344827,-48,0.6944444444444444,19,0.7622504537205083,21,0.3962536023054755,11,-1.1481880157875852,-32,-1.0526315789473684,-29,-1.3573000733675715,-37,1.7478616586091484,47,0.8406432748538011,23,0.3986951794128307,11,-2.851985559566787,-79,-1.0033444816053512,-27,-0.975975975975976,-26,-2.577710386656558,-68,-1.4785992217898831,-38,1.5007898894154819,38,-2.9571984435797662,-76,-1.36327185244587,-34,0.7317073170731708,18,3.954802259887006,98,-0.03881987577639751,-1,0.03883495145631068,1
島崎３丁目,-0.14245014245014245,-2,-1.5691868758915835,-22,0.14492753623188406,2,-0.21707670043415342,-3,0.145032632342277,2,-3.1860970311368573,-44,-0.44876589379207177,-6,0.7513148009015778,10,-3.5794183445190155,-48,-2.088167053364269,-27,2.764612954186414,35,0.0,0,-0.8455034588777863,-11,-1.4728682170542635,-19,-1.5735641227380015,-20,-0.9592326139088728,-12,-1.533494753833737,-19,-0.08196721311475409,-1,-1.0664479081214109,-13,-0.7462686567164178,-9,0.0,0,-0.9189640768588136,-11,-0.5902192242833052,-7,-3.9016115351993217,-46,1.500441306266549,17,-0.08695652173913043,-1,-2.959094865100087,-34
島崎４丁目,6.609547123623011,54,16.303099885189436,142,1.678183613030602,17,-1.0679611650485437,-11,-0.9813542688910697,-10,-2.3785926660059467,-24,-1.4213197969543148,-14,1.4418125643666324,14,-0.10152284263959391,-1,2.8455284552845526,28,-1.383399209486166,-14,1.8036072144288577,18,-0.09842519685039369,-1,-1.083743842364532,-11,-3.7848605577689245,-38,-0.3105590062111801,-3,-0.726895119418484,-7,0.6276150627615062,6,2.182952182952183,21,-1.5259409969481181,-15,-1.4462809917355373,-14,-0.628930817610063,-6,-2.109704641350211,-20,0.9698275862068966,9,-2.454642475987193,-23,-1.5317286652078774,-14,0.33333333333333337,3
島崎５丁目,-1.103309929789368,-22,-1.4705882352941175,-29,0.1029336078229542,2,-0.6683804627249357,-13,1.5010351966873705,29,-1.0708822029576748,-21,-1.7525773195876289,-34,0.15739769150052466,3,-2.357255107386066,-45,-1.8240343347639485,-34,-3.3333333333333335,-61,-0.11305822498586772,-2,0.622524052065648,11,-0.5061867266591676,-9,-1.3001695873374788,-23,2.1191294387170676,37,0.89736399326977,16,-0.8337965536409117,-15,-2.4663677130044843,-44,-1.4942528735632183,-26,-3.0338389731621938,-52,2.166064981949458,36,1.2367491166077738,21,0.5817335660267597,10,-0.8675534991324465,-15,0.7001166861143524,12,-0.4055619930475087,-7
島崎６丁目,-0.7129277566539924,-15,-1.0052656773575874,-21,-2.756286266924565,-57,-1.2928891098955742,-26,-1.2090680100755666,-24,-0.6629270780214177,-13,-0.20533880903490762,-4,-1.646090534979424,-32,-0.5230125523012552,-10,-0.8937960042060988,-17,-2.0159151193633953,-38,1.353546291283162,25,-0.6944444444444444,-13,-3.604088219472835,-67,-3.0691964285714284,-55,-4.145077720207254,-72,-0.6606606606606606,-11,-2.2974607013301087,-38,0.3712871287128713,6,-3.1442663378545004,-51,-3.1190324633991087,-49,-4.270696452036794,-65,-2.539464653397392,-37,-2.9577464788732395,-42,-4.644412191582003,-64,-2.13089802130898,-28,-5.67651632970451,-73
島崎７丁目,-0.4034969737726967,-6,-0.5401755570560433,-8,-1.0862186014935504,-16,-4.049416609471517,-59,-1.144492131616595,-16,5.499276410998553,76,0.411522633744856,6,0.546448087431694,8,-2.1059782608695654,-31,0.06939625260235947,1,-0.06934812760055478,-1,-2.63705759888966,-38,-3.5637918745545263,-50,-1.1825572801182558,-16,-0.14958863126402394,-2,-1.8726591760299627,-25,-2.0610687022900764,-27,-0.3897116134060795,-5,0.39123630672926446,5,-1.8706157443491818,-24,-4.289118347895156,-54,0.9128630705394192,11,0.3289473684210526,4,-0.9836065573770493,-12,-3.3112582781456954,-40,-1.4554794520547945,-17,-3.4752389226759344,-40
川口町,-1.6374714394516376,-43,-1.8195896244676733,-47,-1.2618296529968454,-32,-0.8785942492012779,-22,0.16116035455278002,4,-0.7240547063555913,-18,-0.8508914100486222,-21,-1.3485901103391909,-33,-1.15990057995029,-28,-3.0176026823134956,-72,-0.7346585998271392,-17,-0.30474531998258597,-7,-2.925764192139738,-67,-0.9446693657219973,-21,-2.7247956403269753,-60,-2.567693744164332,-55,-2.0124580737901296,-42,-2.444987775061125,-50,-3.6591478696741855,-73,-1.352757544224766,-26,-2.5316455696202533,-48,-2.0562770562770565,-38,-2.541436464088398,-46,-4.591836734693878,-81,-3.5056446821152707,-59,-2.70935960591133,-44,-3.4177215189873418,-54
川尻１丁目,3.5294117647058822,15,-2.0454545454545454,-9,0.9280742459396751,4,0.0,0,1.1494252873563218,5,0.9090909090909091,4,0.22522522522522523,1,-3.3707865168539324,-15,2.0930232558139537,9,-2.277904328018223,-10,-6.0606060606060606,-26,-0.24813895781637718,-1,-2.4875621890547266,-10,-0.7653061224489796,-3,-4.370179948586118,-17,-5.376344086021505,-20,1.1363636363636365,4,1.1235955056179776,4,-3.888888888888889,-14,2.312138728323699,8,-1.694915254237288,-6,-5.172413793103448,-18,-1.5151515151515151,-5,-1.5384615384615385,-5,-3.4375000000000004,-11,-1.6181229773462782,-5,-2.631578947368421,-8
川尻２丁目,1.5625,3,1.5384615384615385,3,-7.07070707070707,-14,21.195652173913043,39,5.381165919282512,12,1.276595744680851,3,-1.2605042016806722,-3,-5.957446808510639,-14,4.072398190045249,9,-0.43478260869565216,-1,-1.7467248908296942,-4,-5.333333333333334,-12,1.4084507042253522,3,7.4074074074074066,16,-0.8620689655172413,-2,-7.391304347826087,-17,1.8779342723004695,4,2.7649769585253456,6,0.0,0,3.587443946188341,8,-5.194805194805195,-12,-4.5662100456621,-10,-1.4354066985645932,-3,-7.281553398058252,-15,-2.094240837696335,-4,5.88235294117647,11,0.5050505050505051,1
川尻３丁目,-2.8187919463087248,-21,-0.6906077348066298,-5,0.6954102920723227,5,-0.4143646408839779,-3,-1.3869625520110958,-10,-5.063291139240507,-36,-0.14814814814814814,-1,-0.1483679525222552,-1,-2.080237741456166,-14,-3.6418816388467374,-24,2.9921259842519685,19,-2.4464831804281344,-16,0.6269592476489028,4,-1.8691588785046727,-12,0.6349206349206349,4,-4.2586750788643535,-27,-3.6243822075782535,-22,-3.418803418803419,-20,-1.9469026548672566,-11,-1.8050541516245486,-10,-1.8382352941176472,-10,4.119850187265917,22,-1.618705035971223,-9,0.18281535648994515,1,0.0,0,0.9124087591240875,5,-3.4358047016274864,-19
川尻４丁目,-3.443708609271523,-26,-0.2743484224965706,-2,-1.6506189821182942,-12,0.13986013986013987,1,-0.9776536312849162,-7,-2.2566995768688294,-16,-2.0202020202020203,-14,-2.503681885125184,-17,-0.4531722054380665,-3,-3.9453717754172986,-26,1.4218009478672986,9,0.3115264797507788,2,2.7950310559006213,18,-1.3595166163141994,-9,-0.6125574272588056,-4,-2.6194144838212634,-17,1.89873417721519,12,0.6211180124223602,4,-2.7777777777777777,-18,-4.603174603174604,-29,-0.16638935108153077,-1,0.5,3,-0.9950248756218906,-6,-1.507537688442211,-9,-4.2517006802721085,-25,1.0657193605683837,6,-1.5817223198594026,-9
川尻５丁目,-0.6172839506172839,-2,-2.7950310559006213,-9,-2.5559105431309903,-8,3.934426229508197,12,-11.67192429022082,-37,2.857142857142857,8,3.125,9,5.723905723905724,17,-0.9554140127388535,-3,-2.2508038585209005,-7,3.618421052631579,11,0.31746031746031744,1,3.1645569620253164,10,1.2269938650306749,4,-4.848484848484849,-16,4.45859872611465,14,-5.182926829268292,-17,-0.964630225080386,-3,-5.194805194805195,-16,-5.821917808219178,-17,-3.6363636363636362,-10,-1.1320754716981132,-3,-3.435114503816794,-9,-0.7905138339920948,-2,-3.5856573705179287,-9,1.2396694214876034,3,-1.6326530612244898,-4
川尻６丁目,0.8726003490401396,5,-0.6920415224913495,-4,-0.8710801393728222,-5,-2.10896309314587,-12,-2.5134649910233393,-14,-2.7624309392265194,-15,-1.5151515151515151,-8,-0.7692307692307693,-4,-4.844961240310078,-25,-1.8329938900203666,-9,0.8298755186721992,4,2.263374485596708,11,-0.6036217303822937,-3,-1.417004048582996,-7,-2.4640657084188913,-12,-4.0,-19,3.7280701754385963,17,0.42283298097251587,2,-5.684210526315789,-27,-5.133928571428571,-23,1.411764705882353,6,0.0,0,-0.23201856148491878,-1,1.1627906976744187,5,-3.67816091954023,-16,-1.9093078758949882,-8,-0.24330900243309003,-1
川端町,-2.2222222222222223,-1,-11.363636363636363,-5,-2.564102564102564,-1,-2.631578947368421,-1,-8.108108108108109,-3,-2.941176470588235,-1,6.0606060606060606,2,-14.285714285714285,-5,-3.3333333333333335,-1,-24.137931034482758,-7,0.0,0,59.09090909090909,13,11.428571428571429,4,15.384615384615385,6,-4.444444444444445,-2,13.953488372093023,6,-12.244897959183673,-6,30.23255813953488,13,-5.357142857142857,-3,1.8867924528301887,1,-9.25925925925926,-5,0.0,0,-8.16326530612245,-4,22.22222222222222,10,-23.636363636363637,-13,0.0,0,28.57142857142857,12
帯山１丁目,-1.5957446808510638,-48,0.6081081081081081,18,-1.208865010073875,-36,-1.087695445275323,-32,0.1718213058419244,5,-3.3619210977701544,-98,-0.3904863329783458,-11,-0.9265858873841768,-26,8.16546762589928,227,-1.2304622547389426,-37,-2.8956228956228958,-86,-1.4909847434119279,-43,-0.6687785990848293,-19,-0.14174344436569808,-4,1.8452803406671399,52,-2.1602787456445993,-62,-1.5313390313390314,-43,-0.650994575045208,-18,-2.8030578813250817,-77,-0.2621722846441948,-7,-1.9151333082989113,-51,-0.6891271056661562,-18,-1.5420200462606015,-40,-2.11433046202036,-54,-1.52,-38,-0.08123476848090982,-2,-0.24390243902439024,-6
帯山２丁目,2.1970233876683203,31,-2.9819694868238558,-43,12.22301644031451,171,-0.5732484076433121,-9,1.1531069827033953,18,-2.5965801139962,-41,-4.421326397919375,-68,0.8163265306122449,12,-3.3738191632928474,-50,-0.8379888268156425,-12,3.591549295774648,51,9.449354180829369,139,0.2484472049689441,4,0.6195786864931847,10,4.37192118226601,71,-2.24188790560472,-38,1.7501508750754375,29,-1.0083036773428233,-17,-1.6776512881965249,-28,-0.4875076173065204,-8,2.3882424984690753,39,-0.5980861244019139,-10,0.842358604091456,14,-2.4463007159904535,-41,-5.137614678899083,-84,-1.6118633139909737,-25,6.3564875491481,97
