人口統計表,Column_1,Column_2,Column_3
西阿弥陀寺町,,,
総数,209,85,124
西梶尾町,,,
総数,"1,680",808,872
錦ケ丘,,,
総数,"1,406",685,721
西子飼町,,,
総数,344,141,203
西唐人町,,,
総数,49,22,27
西原１丁目,,,
総数,825,397,428
西原２丁目,,,
総数,"1,023",483,540
西原３丁目,,,
総数,"1,086",471,615
二の丸,,,
総数,0,0,0
二本木１丁目,,,
総数,223,113,110
二本木２丁目,,,
総数,704,298,406
二本木３丁目,,,
総数,732,343,389
二本木４丁目,,,
総数,851,383,468
二本木５丁目,,,
総数,780,371,409
総数,109,45,64
総数,"1,461",696,765
総数,"1,031",489,542
総数,967,457,510
総数,920,429,491
沼山津１丁目,,,
総数,"1,111",522,589
沼山津２丁目,,,
総数,"1,053",490,563
沼山津３丁目,,,
総数,"1,100",527,573
沼山津４丁目,,,
総数,"1,426",680,746
総数,613,281,332
総数,211,96,115
総数,212,96,116
総数,534,248,286
野口町,【秘匿】白藤１丁目を含みます,,
総数,χ,χ,χ
野田１丁目,,,
総数,238,107,131
野田２丁目,【秘匿】元三町、八幡１丁目を含みます,,
総数,799,373,426
野田３丁目,,,
総数,840,391,449
総数,χ,χ,χ
野中１丁目,,,
総数,681,318,363
野中２丁目,,,
総数,738,348,390
野中３丁目,,,
総数,314,144,170
乗越ヶ丘,,,
総数,0,0,0
萩原町,,,
総数,"3,196","1,455","1,741"
白山１丁目,,,
総数,360,167,193
白山２丁目,,,
総数,537,225,312
白山３丁目,,,
総数,383,178,205
八景水谷１丁目,,,
総数,"1,095",503,592
八景水谷２丁目,,,
総数,"3,867","2,552","1,315"
八景水谷３丁目,,,
総数,"1,473",666,807
八景水谷４丁目,,,
総数,864,406,458
畠口町,,,
総数,794,376,418
八王寺町,,,
総数,"4,236","1,995","2,241"
八反田１丁目,,,
総数,799,388,411
八反田２丁目,,,
総数,"1,649",796,853
八反田３丁目,,,
総数,"1,523",709,814
花園１丁目,,,
総数,777,383,394
花園２丁目,,,
総数,633,266,367
花園３丁目,,,
総数,"1,694",784,910
花園４丁目,,,
総数,625,298,327
花園５丁目,,,
総数,"2,580","1,198","1,382"
花園６丁目,,,
総数,"2,194","1,032","1,162"
花園７丁目,,,
総数,"3,244","1,530","1,714"
花立１丁目,,,
総数,433,210,223
花立２丁目,,,
総数,997,489,508
花立３丁目,,,
総数,"1,246",580,666
花立４丁目,,,
総数,706,359,347
花立５丁目,,,
総数,"1,558",758,800
花立６丁目,,,
総数,"1,703",835,868
花畑町,,,
総数,63,31,32
八分字町,,,
総数,"2,990","1,423","1,567"
浜口町,,,
総数,575,259,316
春竹町大字春竹,,,
総数,400,178,222
稗田町,,,
総数,463,209,254
東阿弥陀寺町,,,
総数,14,5,9
東京塚町,,,
総数,"1,020",504,516
東子飼町,,,
総数,823,380,443
東野１丁目,,,
総数,"1,063",514,549
東野２丁目,,,
総数,827,393,434
東野３丁目,,,
総数,674,318,356
東野４丁目,,,
総数,357,180,177
東本町,,,
総数,"3,080","1,353","1,727"
